CensusTime	AgeH	Chamber	Collective	UniqueName	Transfer	Deaths	Carried	Censored	IntDeaths	Flag1	Flag2	N
12/19/17 4:38 PM	2064.24	136	136	Ral_385	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	142	142	Ral_38	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	148	148	Ral_101	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	151	151	Ral_38	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	177	177	Ral_440	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	186	186	Ral_703	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	187	187	Ral_440	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	192	192	Ral_441	Y	1	0	0	1	0	0	0
12/19/17 4:38 PM	2064.24	194	194	Ral_502	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	196	196	Ral_441	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	204	204	Ral_440	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	213	213	Ral_502	Y	1	0	0	1	0	0	0
12/19/17 4:38 PM	2064.24	221	221	Ral_703	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	222	222	Ral_26	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	224	224	Ral_101	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	225	225	Ral_26	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	230	230	Ral_101	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	232	232	Ral_101	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	234	234	Ral_385	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	252	252	Ral_440	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	257	257	Ral_101	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	259	259	Ral_443	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	260	260	Ral_443	Y	0	0	0	0	0	0	0
12/19/17 4:38 PM	2064.24	275	275	Ral_502	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	1	1	Ral_93	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	2	2	Ral_385	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	4	4	Ral_26	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	6	6	Ral_443	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	9	9	Ral_93	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	10	10	Ral_703	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	12	12	Ral_26	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	16	16	Ral_441	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	21	21	Ral_443	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	23	23	Ral_26	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	25	25	Ral_38	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	34	34	Ral_426	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	39	39	Ral_502	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	49	49	Ral_93	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	50	50	Ral_443	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	55	55	Ral_502	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	60	60	Ral_93	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	69	69	Ral_385	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	72	72	Ral_426	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	74	74	Ral_703	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	79	79	Ral_441	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	84	84	Ral_426	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	91	91	Ral_38	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	93	93	Ral_426	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	97	97	Ral_93	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	101	101	Ral_440	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	104	104	Ral_385	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	111	111	Ral_426	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	120	120	Ral_38	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	126	126	Ral_441	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	132	132	Ral_703	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	136	136	Ral_385	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	142	142	Ral_38	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	148	148	Ral_101	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	151	151	Ral_38	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	177	177	Ral_440	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	186	186	Ral_703	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	187	187	Ral_440	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	192	192	Ral_441	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	194	194	Ral_502	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	196	196	Ral_441	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	204	204	Ral_440	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	213	213	Ral_502	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	221	221	Ral_703	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	222	222	Ral_26	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	224	224	Ral_101	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	225	225	Ral_26	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	230	230	Ral_101	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	232	232	Ral_101	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	234	234	Ral_385	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	252	252	Ral_440	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	257	257	Ral_101	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	259	259	Ral_443	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	260	260	Ral_443	Y	0	0	0	0	0	0	0
12/21/17 10:48 AM	2106.41	275	275	Ral_502	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	1	1	Ral_93	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	2	2	Ral_385	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	4	4	Ral_26	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	6	6	Ral_443	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	9	9	Ral_93	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	10	10	Ral_703	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	12	12	Ral_26	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	16	16	Ral_441	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	21	21	Ral_443	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	23	23	Ral_26	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	25	25	Ral_38	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	34	34	Ral_426	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	39	39	Ral_502	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	49	49	Ral_93	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	50	50	Ral_443	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	55	55	Ral_502	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	60	60	Ral_93	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	69	69	Ral_385	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	72	72	Ral_426	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	74	74	Ral_703	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	79	79	Ral_441	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	84	84	Ral_426	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	91	91	Ral_38	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	93	93	Ral_426	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	97	97	Ral_93	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	101	101	Ral_440	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	104	104	Ral_385	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	111	111	Ral_426	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	120	120	Ral_38	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	126	126	Ral_441	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	132	132	Ral_703	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	136	136	Ral_385	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	142	142	Ral_38	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	148	148	Ral_101	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	151	151	Ral_38	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	177	177	Ral_440	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	186	186	Ral_703	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	187	187	Ral_440	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	192	192	Ral_441	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	194	194	Ral_502	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	196	196	Ral_441	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	204	204	Ral_440	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	213	213	Ral_502	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	221	221	Ral_703	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	222	222	Ral_26	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	224	224	Ral_101	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	225	225	Ral_26	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	230	230	Ral_101	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	232	232	Ral_101	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	234	234	Ral_385	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	252	252	Ral_440	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	257	257	Ral_101	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	259	259	Ral_443	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	260	260	Ral_443	Y	0	0	0	0	0	0	0
12/23/17 10:48 AM	2154.41	275	275	Ral_502	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	1	1	Ral_93	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	2	2	Ral_385	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	4	4	Ral_26	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	6	6	Ral_443	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	9	9	Ral_93	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	10	10	Ral_703	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	12	12	Ral_26	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	16	16	Ral_441	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	21	21	Ral_443	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	23	23	Ral_26	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	25	25	Ral_38	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	34	34	Ral_426	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	39	39	Ral_502	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	49	49	Ral_93	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	50	50	Ral_443	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	55	55	Ral_502	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	60	60	Ral_93	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	69	69	Ral_385	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	72	72	Ral_426	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	74	74	Ral_703	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	79	79	Ral_441	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	84	84	Ral_426	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	91	91	Ral_38	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	93	93	Ral_426	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	97	97	Ral_93	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	101	101	Ral_440	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	104	104	Ral_385	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	111	111	Ral_426	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	120	120	Ral_38	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	126	126	Ral_441	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	132	132	Ral_703	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	136	136	Ral_385	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	142	142	Ral_38	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	148	148	Ral_101	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	151	151	Ral_38	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	177	177	Ral_440	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	186	186	Ral_703	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	187	187	Ral_440	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	192	192	Ral_441	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	194	194	Ral_502	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	196	196	Ral_441	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	204	204	Ral_440	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	213	213	Ral_502	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	221	221	Ral_703	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	222	222	Ral_26	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	224	224	Ral_101	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	225	225	Ral_26	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	230	230	Ral_101	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	232	232	Ral_101	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	234	234	Ral_385	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	252	252	Ral_440	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	257	257	Ral_101	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	259	259	Ral_443	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	260	260	Ral_443	Y	0	0	0	0	0	0	0
12/25/17 3:21 PM	2206.95	275	275	Ral_502	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	1	1	Ral_93	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	2	2	Ral_385	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	4	4	Ral_26	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	6	6	Ral_443	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	9	9	Ral_93	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	10	10	Ral_703	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	12	12	Ral_26	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	16	16	Ral_441	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	21	21	Ral_443	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	23	23	Ral_26	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	25	25	Ral_38	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	34	34	Ral_426	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	39	39	Ral_502	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	49	49	Ral_93	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	50	50	Ral_443	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	55	55	Ral_502	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	60	60	Ral_93	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	69	69	Ral_385	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	72	72	Ral_426	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	74	74	Ral_703	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	79	79	Ral_441	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	84	84	Ral_426	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	91	91	Ral_38	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	93	93	Ral_426	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	97	97	Ral_93	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	101	101	Ral_440	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	104	104	Ral_385	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	111	111	Ral_426	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	120	120	Ral_38	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	126	126	Ral_441	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	132	132	Ral_703	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	136	136	Ral_385	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	142	142	Ral_38	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	148	148	Ral_101	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	151	151	Ral_38	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	177	177	Ral_440	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	186	186	Ral_703	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	187	187	Ral_440	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	192	192	Ral_441	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	194	194	Ral_502	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	196	196	Ral_441	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	204	204	Ral_440	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	213	213	Ral_502	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	221	221	Ral_703	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	222	222	Ral_26	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	224	224	Ral_101	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	225	225	Ral_26	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	230	230	Ral_101	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	232	232	Ral_101	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	234	234	Ral_385	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	252	252	Ral_440	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	257	257	Ral_101	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	259	259	Ral_443	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	260	260	Ral_443	Y	0	0	0	0	0	0	0
12/27/17 1:22 PM	2252.97	275	275	Ral_502	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	1	1	Ral_93	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	2	2	Ral_385	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	4	4	Ral_26	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	6	6	Ral_443	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	9	9	Ral_93	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	10	10	Ral_703	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	12	12	Ral_26	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	16	16	Ral_441	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	21	21	Ral_443	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	23	23	Ral_26	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	25	25	Ral_38	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	34	34	Ral_426	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	39	39	Ral_502	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	49	49	Ral_93	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	50	50	Ral_443	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	55	55	Ral_502	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	60	60	Ral_93	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	69	69	Ral_385	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	72	72	Ral_426	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	74	74	Ral_703	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	79	79	Ral_441	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	84	84	Ral_426	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	91	91	Ral_38	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	93	93	Ral_426	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	97	97	Ral_93	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	101	101	Ral_440	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	104	104	Ral_385	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	111	111	Ral_426	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	120	120	Ral_38	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	126	126	Ral_441	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	132	132	Ral_703	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	136	136	Ral_385	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	142	142	Ral_38	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	148	148	Ral_101	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	151	151	Ral_38	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	177	177	Ral_440	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	186	186	Ral_703	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	187	187	Ral_440	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	192	192	Ral_441	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	194	194	Ral_502	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	196	196	Ral_441	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	204	204	Ral_440	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	213	213	Ral_502	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	221	221	Ral_703	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	222	222	Ral_26	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	224	224	Ral_101	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	225	225	Ral_26	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	230	230	Ral_101	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	232	232	Ral_101	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	234	234	Ral_385	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	252	252	Ral_440	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	257	257	Ral_101	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	259	259	Ral_443	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	260	260	Ral_443	Y	0	0	0	0	0	0	0
12/31/17 5:00 PM	2352.61	275	275	Ral_502	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	1	1	Ral_93	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	2	2	Ral_385	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	4	4	Ral_26	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	6	6	Ral_443	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	9	9	Ral_93	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	10	10	Ral_703	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	12	12	Ral_26	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	16	16	Ral_441	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	21	21	Ral_443	Y	0	0	0	0	0	0	0
1/8/18 4:08 PM	2543.74	23	23	Ral_26	Y	0	0	0	0	0	0	0
