Genotype	Week	AdjFlyHeight	AdjMaxHeight	Chamber	Block	Age
Ral_136	5	46.1821	47.5822	1179	Block2	Week5
Ral_136	5	39.6718	47.5822	1179	Block2	Week5
Ral_136	5	34.5857	47.5822	1179	Block2	Week5
Ral_136	5	28.0755	47.5822	1179	Block2	Week5
Ral_136	5	31.7375	47.5822	1179	Block2	Week5
Ral_136	5	18.5135	47.5822	1179	Block2	Week5
Ral_136	5	12.2067	47.5822	1179	Block2	Week5
Ral_136	5	10.3757	47.5822	1179	Block2	Week5
Ral_136	5	7.73092	47.5822	1179	Block2	Week5
Ral_136	5	7.73092	47.5822	1179	Block2	Week5
Ral_136	5	7.32403	47.5822	1179	Block2	Week5
Ral_136	5	6.91714	47.5822	1179	Block2	Week5
Ral_136	5	5.69647	47.5822	1179	Block2	Week5
Ral_136	5	1.62756	47.5822	1179	Block2	Week5
Ral_136	5	0	47.5822	1179	Block2	Week5
Ral_136	5	0	47.5822	1179	Block2	Week5
Ral_136	5	0	47.5822	1179	Block2	Week5
Ral_136	5	47.5822	47.5822	1234	Block2	Week5
Ral_136	5	47.5822	47.5822	1234	Block2	Week5
Ral_136	5	47.5822	47.5822	1234	Block2	Week5
Ral_136	5	47.5822	47.5822	1234	Block2	Week5
Ral_136	5	47.5822	47.5822	1234	Block2	Week5
Ral_136	5	47.5822	47.5822	1234	Block2	Week5
Ral_136	5	47.5822	47.5822	1234	Block2	Week5
Ral_136	5	47.3236	47.5822	1234	Block2	Week5
Ral_136	5	40.4713	47.5822	1234	Block2	Week5
Ral_136	5	28.0516	47.5822	1234	Block2	Week5
Ral_136	5	27.6233	47.5822	1234	Block2	Week5
Ral_136	5	25.482	47.5822	1234	Block2	Week5
Ral_136	5	23.5547	47.5822	1234	Block2	Week5
Ral_136	5	20.3427	47.5822	1234	Block2	Week5
Ral_136	5	14.7752	47.5822	1234	Block2	Week5
Ral_136	5	13.4904	47.5822	1234	Block2	Week5
Ral_136	5	13.9187	47.5822	1234	Block2	Week5
Ral_136	5	15.8459	47.5822	1234	Block2	Week5
Ral_136	5	8.13709	47.5822	1234	Block2	Week5
Ral_136	5	0	47.5822	1234	Block2	Week5
Ral_136	5	0	47.5822	1234	Block2	Week5
Ral_136	5	0	47.5822	1234	Block2	Week5
Ral_136	5	0	47.5822	1234	Block2	Week5
Ral_136	5	47.5822	47.5822	1343	Block2	Week5
Ral_136	5	47.5822	47.5822	1343	Block2	Week5
Ral_136	5	47.5822	47.5822	1343	Block2	Week5
Ral_136	5	47.5822	47.5822	1343	Block2	Week5
Ral_136	5	47.5822	47.5822	1343	Block2	Week5
Ral_136	5	44.2295	47.5822	1343	Block2	Week5
Ral_136	5	43.0837	47.5822	1343	Block2	Week5
Ral_136	5	41.4795	47.5822	1343	Block2	Week5
Ral_136	5	35.0628	47.5822	1343	Block2	Week5
Ral_136	5	32.5419	47.5822	1343	Block2	Week5
Ral_136	5	31.1669	47.5822	1343	Block2	Week5
Ral_136	5	28.4169	47.5822	1343	Block2	Week5
Ral_136	5	25.6669	47.5822	1343	Block2	Week5
Ral_136	5	24.0627	47.5822	1343	Block2	Week5
Ral_136	5	23.146	47.5822	1343	Block2	Week5
Ral_136	5	22.9168	47.5822	1343	Block2	Week5
Ral_136	5	11.2293	47.5822	1343	Block2	Week5
Ral_136	5	0	47.5822	1343	Block2	Week5
Ral_136	5	0	47.5822	1343	Block2	Week5
Ral_136	5	1.14584	47.5822	1343	Block2	Week5
Ral_136	5	0.916674	47.5822	1343	Block2	Week5
Ral_136	5	0.916674	47.5822	1343	Block2	Week5
Ral_136	5	0.687505	47.5822	1343	Block2	Week5
Ral_136	5	0	47.5822	1343	Block2	Week5
Ral_136	5	0	47.5822	1343	Block2	Week5
Ral_136	6	44.70066756	47.5822	1408	Block2	Week6
Ral_136	6	43.56613285	47.5822	1408	Block2	Week6
Ral_136	6	41.75087731	47.5822	1408	Block2	Week6
Ral_136	6	34.94366905	47.5822	1408	Block2	Week6
Ral_136	6	28.81718162	47.5822	1408	Block2	Week6
Ral_136	6	24.05213584	47.5822	1408	Block2	Week6
Ral_136	6	21.55615948	47.5822	1408	Block2	Week6
Ral_136	6	18.83327618	47.5822	1408	Block2	Week6
Ral_136	6	19.74090395	47.5822	1408	Block2	Week6
Ral_136	6	17.47183453	47.5822	1408	Block2	Week6
Ral_136	6	24.73285667	47.5822	1408	Block2	Week6
Ral_136	6	14.0682304	47.5822	1408	Block2	Week6
Ral_136	6	9.53009156	47.5822	1408	Block2	Week6
Ral_136	6	3.857418012	47.5822	1408	Block2	Week6
Ral_136	6	4.084324954	47.5822	1408	Block2	Week6
Ral_136	6	2.495976361	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	0	47.5822	1408	Block2	Week6
Ral_136	6	46.2004	47.5822	1476	Block2	Week6
Ral_136	6	40.8225	47.5822	1476	Block2	Week6
Ral_136	6	37.1558	47.5822	1476	Block2	Week6
Ral_136	6	34.4669	47.5822	1476	Block2	Week6
Ral_136	6	30.5558	47.5822	1476	Block2	Week6
Ral_136	6	28.6002	47.5822	1476	Block2	Week6
Ral_136	6	28.3558	47.5822	1476	Block2	Week6
Ral_136	6	29.578	47.5822	1476	Block2	Week6
Ral_136	6	24.4446	47.5822	1476	Block2	Week6
Ral_136	6	22.7335	47.5822	1476	Block2	Week6
Ral_136	6	19.3113	47.5822	1476	Block2	Week6
Ral_136	6	15.6446	47.5822	1476	Block2	Week6
Ral_136	6	13.4446	47.5822	1476	Block2	Week6
Ral_136	6	12.2223	47.5822	1476	Block2	Week6
Ral_136	6	12.4668	47.5822	1476	Block2	Week6
Ral_136	6	6.8445	47.5822	1476	Block2	Week6
Ral_136	6	8.0667	47.5822	1476	Block2	Week6
Ral_136	6	1.2222	47.5822	1476	Block2	Week6
Ral_136	6	0	47.5822	1476	Block2	Week6
Ral_136	6	0	47.5822	1476	Block2	Week6
Ral_136	6	0	47.5822	1476	Block2	Week6
Ral_136	6	0	47.5822	1476	Block2	Week6
Ral_136	6	47.5822	47.5822	1532	Block2	Week6
Ral_136	6	47.5822	47.5822	1532	Block2	Week6
Ral_136	6	47.5822	47.5822	1532	Block2	Week6
Ral_136	6	44.4195	47.5822	1532	Block2	Week6
Ral_136	6	42.5877	47.5822	1532	Block2	Week6
Ral_136	6	41.4429	47.5822	1532	Block2	Week6
Ral_136	6	38.9243	47.5822	1532	Block2	Week6
Ral_136	6	38.2374	47.5822	1532	Block2	Week6
Ral_136	6	37.3215	47.5822	1532	Block2	Week6
Ral_136	6	32.7422	47.5822	1532	Block2	Week6
Ral_136	6	31.5974	47.5822	1532	Block2	Week6
Ral_136	6	29.0787	47.5822	1532	Block2	Week6
Ral_136	6	32.2843	47.5822	1532	Block2	Week6
Ral_136	6	25.8732	47.5822	1532	Block2	Week6
Ral_136	6	25.4153	47.5822	1532	Block2	Week6
Ral_136	6	18.7752	47.5822	1532	Block2	Week6
Ral_136	6	19.6911	47.5822	1532	Block2	Week6
Ral_136	6	10.7614	47.5822	1532	Block2	Week6
Ral_136	6	11.9062	47.5822	1532	Block2	Week6
Ral_136	6	5.4952	47.5822	1532	Block2	Week6
Ral_136	6	5.4952	47.5822	1532	Block2	Week6
Ral_136	6	0	47.5822	1532	Block2	Week6
Ral_136	6	1.8317	47.5822	1532	Block2	Week6
Ral_208	1	47.5822	47.5822	42	Block2	Week1
Ral_208	1	38.9538	47.5822	42	Block2	Week1
Ral_208	1	29.4063	47.5822	42	Block2	Week1
Ral_208	1	32.0796	47.5822	42	Block2	Week1
Ral_208	1	25.0145	47.5822	42	Block2	Week1
Ral_208	1	24.2507	47.5822	42	Block2	Week1
Ral_208	1	23.8688	47.5822	42	Block2	Week1
Ral_208	1	17.5674	47.5822	42	Block2	Week1
Ral_208	1	4.01	47.5822	42	Block2	Week1
Ral_208	1	0	47.5822	42	Block2	Week1
Ral_208	1	15.0851	47.5822	42	Block2	Week1
Ral_208	1	12.0299	47.5822	42	Block2	Week1
Ral_208	1	17.3765	47.5822	42	Block2	Week1
Ral_208	1	17.5674	47.5822	42	Block2	Week1
Ral_208	1	21.7683	47.5822	42	Block2	Week1
Ral_208	1	25.2054	47.5822	42	Block2	Week1
Ral_208	1	27.8787	47.5822	42	Block2	Week1
Ral_208	1	31.6977	47.5822	42	Block2	Week1
Ral_208	1	36.2805	47.5822	42	Block2	Week1
Ral_208	1	47.5822	47.5822	42	Block2	Week1
Ral_208	1	47.5822	47.5822	156	Block2	Week1
Ral_208	1	43.9697	47.5822	156	Block2	Week1
Ral_208	1	38.6336	47.5822	156	Block2	Week1
Ral_208	1	30.0958	47.5822	156	Block2	Week1
Ral_208	1	35.6454	47.5822	156	Block2	Week1
Ral_208	1	40.9815	47.5822	156	Block2	Week1
Ral_208	1	47.5822	47.5822	156	Block2	Week1
Ral_208	1	24.1193	47.5822	156	Block2	Week1
Ral_208	1	22.4118	47.5822	156	Block2	Week1
Ral_208	1	17.0756	47.5822	156	Block2	Week1
Ral_208	1	19.4235	47.5822	156	Block2	Week1
Ral_208	1	8.5378	47.5822	156	Block2	Week1
Ral_208	1	3.842	47.5822	156	Block2	Week1
Ral_208	1	1.2807	47.5822	156	Block2	Week1
Ral_208	1	0	47.5822	156	Block2	Week1
Ral_208	1	0	47.5822	156	Block2	Week1
Ral_208	1	0	47.5822	156	Block2	Week1
Ral_208	1	0	47.5822	156	Block2	Week1
Ral_208	2	47.5822	47.5822	236	Block2	Week2
Ral_208	2	47.5822	47.5822	236	Block2	Week2
Ral_208	2	47.5822	47.5822	236	Block2	Week2
Ral_208	2	47.5822	47.5822	236	Block2	Week2
Ral_208	2	46.9163	47.5822	236	Block2	Week2
Ral_208	2	45.6483	47.5822	236	Block2	Week2
Ral_208	2	36.7723	47.5822	236	Block2	Week2
Ral_208	2	34.6589	47.5822	236	Block2	Week2
Ral_208	2	33.1796	47.5822	236	Block2	Week2
Ral_208	2	34.0249	47.5822	236	Block2	Week2
Ral_208	2	36.3496	47.5822	236	Block2	Week2
Ral_208	2	29.3756	47.5822	236	Block2	Week2
Ral_208	2	23.0355	47.5822	236	Block2	Week2
Ral_208	2	22.6128	47.5822	236	Block2	Week2
Ral_208	2	25.9942	47.5822	236	Block2	Week2
Ral_208	2	27.2622	47.5822	236	Block2	Week2
Ral_208	2	28.7415	47.5822	236	Block2	Week2
Ral_208	2	22.4015	47.5822	236	Block2	Week2
Ral_208	2	19.4428	47.5822	236	Block2	Week2
Ral_208	2	16.4841	47.5822	236	Block2	Week2
Ral_208	2	9.2987	47.5822	236	Block2	Week2
Ral_208	2	8.2421	47.5822	236	Block2	Week2
Ral_208	2	1.902	47.5822	236	Block2	Week2
Ral_208	2	0	47.5822	236	Block2	Week2
Ral_208	2	47.5822	47.5822	312	Block2	Week2
Ral_208	2	47.5822	47.5822	312	Block2	Week2
Ral_208	2	46.7282	47.5822	312	Block2	Week2
Ral_208	2	43.1819	47.5822	312	Block2	Week2
Ral_208	2	40.0527	47.5822	312	Block2	Week2
Ral_208	2	38.3839	47.5822	312	Block2	Week2
Ral_208	2	33.5859	47.5822	312	Block2	Week2
Ral_208	2	31.7084	47.5822	312	Block2	Week2
Ral_208	2	31.7084	47.5822	312	Block2	Week2
Ral_208	2	30.0396	47.5822	312	Block2	Week2
Ral_208	2	28.3707	47.5822	312	Block2	Week2
Ral_208	2	23.9899	47.5822	312	Block2	Week2
Ral_208	2	23.1555	47.5822	312	Block2	Week2
Ral_208	2	21.6952	47.5822	312	Block2	Week2
Ral_208	2	21.9038	47.5822	312	Block2	Week2
Ral_208	2	19.4005	47.5822	312	Block2	Week2
Ral_208	2	19.1919	47.5822	312	Block2	Week2
Ral_208	2	15.0198	47.5822	312	Block2	Week2
Ral_208	2	8.76154	47.5822	312	Block2	Week2
Ral_208	2	11.0562	47.5822	312	Block2	Week2
Ral_208	2	15.8542	47.5822	312	Block2	Week2
Ral_208	2	20.4436	47.5822	312	Block2	Week2
Ral_208	2	25.2416	47.5822	312	Block2	Week2
Ral_208	2	23.9899	47.5822	312	Block2	Week2
Ral_208	2	0	47.5822	312	Block2	Week2
Ral_208	2	47.5822	47.5822	387	Block2	Week2
Ral_208	2	47.5822	47.5822	387	Block2	Week2
Ral_208	2	47.5822	47.5822	387	Block2	Week2
Ral_208	2	47.5822	47.5822	387	Block2	Week2
Ral_208	2	41.2182	47.5822	387	Block2	Week2
Ral_208	2	37.2164	47.5822	387	Block2	Week2
Ral_208	2	33.0145	47.5822	387	Block2	Week2
Ral_208	2	26.8118	47.5822	387	Block2	Week2
Ral_208	2	29.613	47.5822	387	Block2	Week2
Ral_208	2	24.0106	47.5822	387	Block2	Week2
Ral_208	2	21.8096	47.5822	387	Block2	Week2
Ral_208	2	19.6086	47.5822	387	Block2	Week2
Ral_208	2	18.208	47.5822	387	Block2	Week2
Ral_208	2	10.8048	47.5822	387	Block2	Week2
Ral_208	2	8.60379	47.5822	387	Block2	Week2
Ral_208	2	19.0084	47.5822	387	Block2	Week2
Ral_208	2	16.4072	47.5822	387	Block2	Week2
Ral_208	2	25.2111	47.5822	387	Block2	Week2
Ral_208	2	29.2129	47.5822	387	Block2	Week2
Ral_208	2	0	47.5822	387	Block2	Week2
Ral_208	2	0	47.5822	387	Block2	Week2
Ral_208	2	47.5822	47.5822	466	Block2	Week2
Ral_208	2	47.5822	47.5822	466	Block2	Week2
Ral_208	2	47.5822	47.5822	466	Block2	Week2
Ral_208	2	47.5822	47.5822	466	Block2	Week2
Ral_208	2	47.5822	47.5822	466	Block2	Week2
Ral_208	2	47.5822	47.5822	466	Block2	Week2
Ral_208	2	47.5822	47.5822	466	Block2	Week2
Ral_208	2	43.362142	47.5822	466	Block2	Week2
Ral_208	2	42.35838872	47.5822	466	Block2	Week2
Ral_208	2	41.35463543	47.5822	466	Block2	Week2
Ral_208	2	40.35088214	47.5822	466	Block2	Week2
Ral_208	2	38.14262491	47.5822	466	Block2	Week2
Ral_208	2	31.51785322	47.5822	466	Block2	Week2
Ral_208	2	25.69608415	47.5822	466	Block2	Week2
Ral_208	2	29.7110973	47.5822	466	Block2	Week2
Ral_208	2	33.52535979	47.5822	466	Block2	Week2
Ral_208	2	35.53286636	47.5822	466	Block2	Week2
Ral_208	2	27.70359072	47.5822	466	Block2	Week2
Ral_208	2	15.65855128	47.5822	466	Block2	Week2
Ral_208	2	11.84428879	47.5822	466	Block2	Week2
Ral_208	2	0	47.5822	466	Block2	Week2
Ral_208	2	0	47.5822	466	Block2	Week2
Ral_208	3	47.5822	47.5822	566	Block2	Week3
Ral_208	3	47.5822	47.5822	566	Block2	Week3
Ral_208	3	47.5822	47.5822	566	Block2	Week3
Ral_208	3	47.5822	47.5822	566	Block2	Week3
Ral_208	3	47.5822	47.5822	566	Block2	Week3
Ral_208	3	47.5822	47.5822	566	Block2	Week3
Ral_208	3	45.319	47.5822	566	Block2	Week3
Ral_208	3	43.7076	47.5822	566	Block2	Week3
Ral_208	3	43.7076	47.5822	566	Block2	Week3
Ral_208	3	39.2764	47.5822	566	Block2	Week3
Ral_208	3	39.075	47.5822	566	Block2	Week3
Ral_208	3	36.0538	47.5822	566	Block2	Week3
Ral_208	3	34.241	47.5822	566	Block2	Week3
Ral_208	3	33.8382	47.5822	566	Block2	Week3
Ral_208	3	33.4353	47.5822	566	Block2	Week3
Ral_208	3	26.7885	47.5822	566	Block2	Week3
Ral_208	3	26.7885	47.5822	566	Block2	Week3
Ral_208	3	23.3644	47.5822	566	Block2	Week3
Ral_208	3	15.912	47.5822	566	Block2	Week3
Ral_208	3	15.3077	47.5822	566	Block2	Week3
Ral_208	3	19.3361	47.5822	566	Block2	Week3
Ral_208	3	3.62552	47.5822	566	Block2	Week3
Ral_208	3	0	47.5822	566	Block2	Week3
Ral_208	3	0	47.5822	566	Block2	Week3
Ral_208	3	0	47.5822	566	Block2	Week3
Ral_208	3	47.5822	47.5822	609	Block2	Week3
Ral_208	3	47.5822	47.5822	609	Block2	Week3
Ral_208	3	45.9146	47.5822	609	Block2	Week3
Ral_208	3	40.31	47.5822	609	Block2	Week3
Ral_208	3	35.9988	47.5822	609	Block2	Week3
Ral_208	3	34.7054	47.5822	609	Block2	Week3
Ral_208	3	34.0587	47.5822	609	Block2	Week3
Ral_208	3	31.2564	47.5822	609	Block2	Week3
Ral_208	3	26.5141	47.5822	609	Block2	Week3
Ral_208	3	21.5562	47.5822	609	Block2	Week3
Ral_208	3	16.5982	47.5822	609	Block2	Week3
Ral_208	3	7.9758	47.5822	609	Block2	Week3
Ral_208	3	4.9579	47.5822	609	Block2	Week3
Ral_208	3	6.4668	47.5822	609	Block2	Week3
Ral_208	3	3.0179	47.5822	609	Block2	Week3
Ral_208	3	0	47.5822	609	Block2	Week3
Ral_208	3	0	47.5822	609	Block2	Week3
Ral_208	3	6.4668	47.5822	609	Block2	Week3
Ral_208	3	8.838	47.5822	609	Block2	Week3
Ral_208	3	15.3049	47.5822	609	Block2	Week3
Ral_208	3	25.0051	47.5822	609	Block2	Week3
Ral_208	3	30.3942	47.5822	609	Block2	Week3
Ral_208	3	47.5822	47.5822	759	Block2	Week3
Ral_208	3	47.5822	47.5822	759	Block2	Week3
Ral_208	3	47.5822	47.5822	759	Block2	Week3
Ral_208	3	47.5822	47.5822	759	Block2	Week3
Ral_208	3	47.5822	47.5822	759	Block2	Week3
Ral_208	3	45.94649682	47.5822	759	Block2	Week3
Ral_208	3	41.41656051	47.5822	759	Block2	Week3
Ral_208	3	43.78938429	47.5822	759	Block2	Week3
Ral_208	3	42.27940552	47.5822	759	Block2	Week3
Ral_208	3	31.06242038	47.5822	759	Block2	Week3
Ral_208	3	28.90530786	47.5822	759	Block2	Week3
Ral_208	3	30.63099788	47.5822	759	Block2	Week3
Ral_208	3	29.76815287	47.5822	759	Block2	Week3
Ral_208	3	27.17961783	47.5822	759	Block2	Week3
Ral_208	3	23.08110403	47.5822	759	Block2	Week3
Ral_208	3	22.64968153	47.5822	759	Block2	Week3
Ral_208	3	16.82547771	47.5822	759	Block2	Week3
Ral_208	3	12.51125265	47.5822	759	Block2	Week3
Ral_208	3	13.58980892	47.5822	759	Block2	Week3
Ral_208	3	14.88407643	47.5822	759	Block2	Week3
Ral_208	3	15.31549894	47.5822	759	Block2	Week3
Ral_208	3	11.43269639	47.5822	759	Block2	Week3
Ral_208	3	0	47.5822	759	Block2	Week3
Ral_208	3	0	47.5822	759	Block2	Week3
Ral_208	4	47.5822	47.5822	876	Block2	Week4
Ral_208	4	47.5822	47.5822	876	Block2	Week4
Ral_208	4	47.5822	47.5822	876	Block2	Week4
Ral_208	4	47.5822	47.5822	876	Block2	Week4
Ral_208	4	41.54200271	47.5822	876	Block2	Week4
Ral_208	4	37.68759009	47.5822	876	Block2	Week4
Ral_208	4	30.62116695	47.5822	876	Block2	Week4
Ral_208	4	24.62541398	47.5822	876	Block2	Week4
Ral_208	4	24.19714591	47.5822	876	Block2	Week4
Ral_208	4	21.41340346	47.5822	876	Block2	Week4
Ral_208	4	20.77100135	47.5822	876	Block2	Week4
Ral_208	4	19.48619715	47.5822	876	Block2	Week4
Ral_208	4	17.77312487	47.5822	876	Block2	Week4
Ral_208	4	13.27631014	47.5822	876	Block2	Week4
Ral_208	4	15.20351646	47.5822	876	Block2	Week4
Ral_208	4	16.7024547	47.5822	876	Block2	Week4
Ral_208	4	11.7773719	47.5822	876	Block2	Week4
Ral_208	4	4.496814726	47.5822	876	Block2	Week4
Ral_208	4	0	47.5822	876	Block2	Week4
Ral_208	4	0	47.5822	876	Block2	Week4
Ral_208	4	47.5822	47.5822	936	Block2	Week4
Ral_208	4	47.5822	47.5822	936	Block2	Week4
Ral_208	4	47.5822	47.5822	936	Block2	Week4
Ral_208	4	47.5822	47.5822	936	Block2	Week4
Ral_208	4	47.5822	47.5822	936	Block2	Week4
Ral_208	4	47.33313674	47.5822	936	Block2	Week4
Ral_208	4	43.70761988	47.5822	936	Block2	Week4
Ral_208	4	32.4282341	47.5822	936	Block2	Week4
Ral_208	4	28.19846444	47.5822	936	Block2	Week4
Ral_208	4	26.78854122	47.5822	936	Block2	Week4
Ral_208	4	24.77436518	47.5822	936	Block2	Week4
Ral_208	4	21.55168353	47.5822	936	Block2	Week4
Ral_208	4	21.14884833	47.5822	936	Block2	Week4
Ral_208	4	20.14176031	47.5822	936	Block2	Week4
Ral_208	4	20.14176031	47.5822	936	Block2	Week4
Ral_208	4	13.69639701	47.5822	936	Block2	Week4
Ral_208	4	27.19137642	47.5822	936	Block2	Week4
Ral_208	4	26.98995882	47.5822	936	Block2	Week4
Ral_208	4	23.76727717	47.5822	936	Block2	Week4
Ral_208	4	32.62965171	47.5822	936	Block2	Week4
Ral_208	4	37.26225658	47.5822	936	Block2	Week4
Ral_208	4	0	47.5822	936	Block2	Week4
Ral_208	4	0	47.5822	936	Block2	Week4
Ral_208	4	0	47.5822	1002	Block2	Week4
Ral_208	4	0	47.5822	1002	Block2	Week4
Ral_208	4	12.445	47.5822	1002	Block2	Week4
Ral_208	4	12.445	47.5822	1002	Block2	Week4
Ral_208	4	17.8645	47.5822	1002	Block2	Week4
Ral_208	4	22.4812	47.5822	1002	Block2	Week4
Ral_208	4	20.474	47.5822	1002	Block2	Week4
Ral_208	4	24.6892	47.5822	1002	Block2	Week4
Ral_208	4	28.1015	47.5822	1002	Block2	Week4
Ral_208	4	25.6928	47.5822	1002	Block2	Week4
Ral_208	4	28.3023	47.5822	1002	Block2	Week4
Ral_208	4	28.7037	47.5822	1002	Block2	Week4
Ral_208	4	25.8936	47.5822	1002	Block2	Week4
Ral_208	4	32.7182	47.5822	1002	Block2	Week4
Ral_208	4	33.5211	47.5822	1002	Block2	Week4
Ral_208	4	39.3422	47.5822	1002	Block2	Week4
Ral_208	4	38.74	47.5822	1002	Block2	Week4
Ral_208	4	42.9552	47.5822	1002	Block2	Week4
Ral_208	4	46.1668	47.5822	1002	Block2	Week4
Ral_208	4	47.5822	47.5822	1002	Block2	Week4
Ral_208	4	47.5822	47.5822	1002	Block2	Week4
Ral_208	4	47.5822	47.5822	1002	Block2	Week4
Ral_208	4	47.5822	47.5822	1002	Block2	Week4
Ral_208	5	36.1004	47.5822	1119	Block2	Week5
Ral_208	5	27.886	47.5822	1119	Block2	Week5
Ral_208	5	20.5362	47.5822	1119	Block2	Week5
Ral_208	5	19.8877	47.5822	1119	Block2	Week5
Ral_208	5	23.3464	47.5822	1119	Block2	Week5
Ral_208	5	19.6715	47.5822	1119	Block2	Week5
Ral_208	5	15.5643	47.5822	1119	Block2	Week5
Ral_208	5	11.0247	47.5822	1119	Block2	Week5
Ral_208	5	8.21447	47.5822	1119	Block2	Week5
Ral_208	5	5.62043	47.5822	1119	Block2	Week5
Ral_208	5	3.02638	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	0.21617	47.5822	1119	Block2	Week5
Ral_208	5	0.864681	47.5822	1119	Block2	Week5
Ral_208	5	6.05277	47.5822	1119	Block2	Week5
Ral_208	5	2.1617	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	0	47.5822	1119	Block2	Week5
Ral_208	5	47.5822	47.5822	1238	Block2	Week5
Ral_208	5	47.5822	47.5822	1238	Block2	Week5
Ral_208	5	41.1137	47.5822	1238	Block2	Week5
Ral_208	5	26.5526	47.5822	1238	Block2	Week5
Ral_208	5	29.3364	47.5822	1238	Block2	Week5
Ral_208	5	28.2657	47.5822	1238	Block2	Week5
Ral_208	5	26.1244	47.5822	1238	Block2	Week5
Ral_208	5	32.1201	47.5822	1238	Block2	Week5
Ral_208	5	28.0516	47.5822	1238	Block2	Week5
Ral_208	5	26.5526	47.5822	1238	Block2	Week5
Ral_208	5	25.9102	47.5822	1238	Block2	Week5
Ral_208	5	25.0537	47.5822	1238	Block2	Week5
Ral_208	5	22.4841	47.5822	1238	Block2	Week5
Ral_208	5	20.9851	47.5822	1238	Block2	Week5
Ral_208	5	20.1286	47.5822	1238	Block2	Week5
Ral_208	5	13.0622	47.5822	1238	Block2	Week5
Ral_208	5	10.0643	47.5822	1238	Block2	Week5
Ral_208	5	8.56536	47.5822	1238	Block2	Week5
Ral_208	5	2.56961	47.5822	1238	Block2	Week5
Ral_208	5	10.7067	47.5822	1238	Block2	Week5
Ral_208	5	13.4904	47.5822	1238	Block2	Week5
Ral_208	5	0.642402	47.5822	1238	Block2	Week5
Ral_208	5	6.42402	47.5822	1238	Block2	Week5
Ral_208	5	47.5822	47.5822	1346	Block2	Week5
Ral_208	5	36.8961	47.5822	1346	Block2	Week5
Ral_208	5	38.042	47.5822	1346	Block2	Week5
Ral_208	5	36.667	47.5822	1346	Block2	Week5
Ral_208	5	35.7503	47.5822	1346	Block2	Week5
Ral_208	5	33.2294	47.5822	1346	Block2	Week5
Ral_208	5	31.1669	47.5822	1346	Block2	Week5
Ral_208	5	28.1877	47.5822	1346	Block2	Week5
Ral_208	5	26.1252	47.5822	1346	Block2	Week5
Ral_208	5	25.4377	47.5822	1346	Block2	Week5
Ral_208	5	22.6877	47.5822	1346	Block2	Week5
Ral_208	5	22.0002	47.5822	1346	Block2	Week5
Ral_208	5	16.0418	47.5822	1346	Block2	Week5
Ral_208	5	13.9793	47.5822	1346	Block2	Week5
Ral_208	5	10.7709	47.5822	1346	Block2	Week5
Ral_208	5	8.0209	47.5822	1346	Block2	Week5
Ral_208	5	8.0209	47.5822	1346	Block2	Week5
Ral_208	5	5.5	47.5822	1346	Block2	Week5
Ral_208	5	0.22917	47.5822	1346	Block2	Week5
Ral_208	5	0	47.5822	1346	Block2	Week5
Ral_208	5	0	47.5822	1346	Block2	Week5
Ral_208	5	0	47.5822	1346	Block2	Week5
Ral_208	6	45.83520227	47.5822	1411	Block2	Week6
Ral_208	6	28.81718162	47.5822	1411	Block2	Week6
Ral_208	6	26.5481122	47.5822	1411	Block2	Week6
Ral_208	6	31.08625104	47.5822	1411	Block2	Week6
Ral_208	6	23.14450807	47.5822	1411	Block2	Week6
Ral_208	6	16.56420676	47.5822	1411	Block2	Week6
Ral_208	6	12.47988181	47.5822	1411	Block2	Week6
Ral_208	6	10.43771933	47.5822	1411	Block2	Week6
Ral_208	6	8.622463793	47.5822	1411	Block2	Week6
Ral_208	6	8.622463793	47.5822	1411	Block2	Week6
Ral_208	6	10.21081239	47.5822	1411	Block2	Week6
Ral_208	6	7.714836025	47.5822	1411	Block2	Week6
Ral_208	6	4.311231896	47.5822	1411	Block2	Week6
Ral_208	6	4.538138838	47.5822	1411	Block2	Week6
Ral_208	6	3.630511071	47.5822	1411	Block2	Week6
Ral_208	6	4.084324954	47.5822	1411	Block2	Week6
Ral_208	6	3.403604129	47.5822	1411	Block2	Week6
Ral_208	6	1.815255535	47.5822	1411	Block2	Week6
Ral_208	6	0	47.5822	1411	Block2	Week6
Ral_208	6	0	47.5822	1411	Block2	Week6
Ral_208	6	21.0038	47.5822	1535	Block2	Week6
Ral_208	6	17.0962	47.5822	1535	Block2	Week6
Ral_208	6	13.4327	47.5822	1535	Block2	Week6
Ral_208	6	14.1654	47.5822	1535	Block2	Week6
